review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"It's neat but it sucks without 3 other people
I imagine it was awesome when you had people to play it with
If this game ever comes back to buyable and it's fixed then disregard my bad review",190,0,1,0,18,1,2025-02-05,2025-02-05,412,29,514,274
Brings back the good memories I had.,36,1,1,0,7,0,2025-01-22,2025-01-22,562,126,400,249
Why?,4,0,1,0,2,0,2025-01-21,2025-01-21,0,279,102,102
Peak gaming. Not for the weak but I just wish I could play online.,66,1,1,1,4,0,2025-01-09,2025-01-09,0,10,550,415
"I genuinely liked this game. I remember I got it for the 360 when it just premiered (I actually pre-ordered it) and I loved it! Back in the day, we were all very excited about RE6 coming out and I remember CAPCOM stated this was sorta like a distraction for us while they worked on the real deal. It was supposed to be a mid game, and actually, people thought just that and worse. Me, however, was always defending the game, constantly playing it online, trying each day to get better and better. And I did, I really did. 

It's a shame that it got the reputation it did. And now, this game's unplayable here as you have to do all sorts of fixings in order to get it to work, and even then, it might not work for some. If I give it a negative or positive review it won't matter as they pulled this game out of Steam a while ago now. However, it gave me ample joy back in the day, so I am inclined to remember it as such and give it the positive review that, in my opinion, deserved then. 

I am allowing comments in case anyone wanted to share their experiences with me. I never really met anyone that liked it as much as I did, so here goes my shot into space hoping someday someone will answer.",1196,1,1,0,17,0,2025-01-06,2025-01-06,0,141,33,33
2025 still no steam version zzzzzzzz,36,0,1,0,80,0,2025-01-05,2025-01-05,1946,701,805,805
nice,4,1,1,0,3,0,2024-12-27,2024-12-27,0,1,127,127
Good game. Didnt have a problem with GFWL. Capcom needs to fix the game and relist it.,86,1,1,0,21,0,2024-11-18,2024-11-18,284,22,1433,873
oh yea!,7,1,1,0,4,0,2024-10-29,2024-10-29,955,13,1253,1233
Please make it available again.,31,1,1,0,44,1,2024-10-14,2024-10-14,671,1,6,6
Very good game for those not looking for a horror aspect for Resident evil and want to experience the game from a Umbrella perspective. Finding a work around for the Windows live is the only issue but there are ways to do it.,225,1,1,0,10,1,2024-10-14,2024-10-14,0,129,218,218
"Me personally, i loved the online VS modes. I don't like how frustrating it is to get the game to actually work. There are quick fixes online but it will take time. After trying everything online, I randomly found out that my fps was not correct in-game....either way it is a different take on resident evil 2. I recommend it for the story alone!

I'd say wait for a sale.",372,1,1,0,3,0,2024-10-07,2024-10-07,402,11,481,481
Will not even launch.,21,0,1,0,3,0,2024-10-01,2024-10-01,0,3,88,88
Game is fun if you just want to blow some time with friends. Wish Capcom would fix it and relist it on Steam.,109,1,1,0,21,0,2024-08-29,2024-08-29,468,7,1929,1768
Good RE COOP),13,1,1,0,8,0,2024-08-27,2024-08-27,283,92,434,421
"Gameplay itself isn't bad, I played it a LOT on the xbox when it released back then but the story is....interesting. It's not a resident evil game, but they use it as a backdrop for the story which in itself is very lackluster. You also have to fight with Games for Windows Live to get the game to run, but its alright when you get passed that.

Really I'd pick it up when its on sale (if they decide to bring it back) but its not worth full price.",448,1,1,0,9,0,2024-08-09,2024-08-09,218,27,341,247
"Notice: Message from Capcom:

We are aware of an issue that some customers may be experiencing during game installation which is related to Games for Windows LIVE. We are temporarily disabling the purchase option on Steam while we investigate the matter further. We will keep you informed of the progress of the investigation. Thank you for your patience.


3 Years Nothing
Thank you for this.",393,0,1,0,164,10,2024-08-01,2024-08-01,24793,622,138,7
"Silly, but good",15,1,1,0,0,0,2024-07-31,2024-07-31,0,9,881,880
"Unplayable due to Games for Windows Live. I really wanted to play through this one, always looked interesting and I had fun playing it at he gaming cafe.",153,0,1,0,21,0,2024-07-31,2024-07-31,0,359,77,68
"Don't waste your money, the game doesn't even open. I thought it was my old PC the problem. but I remembered the existence of this game in my library, then I tried to install it and it didn't work.",197,0,1,0,6,2,2024-07-22,2024-07-22,0,3,41,41
"FIX THIS PHUCKING GAME!

EDIT: THEY FIXED THIS PHUCKING GAME!",61,1,1,0,0,0,2024-07-12,2026-02-09,830,67,81,63
"Awful Resident Evil game, yet still lots of fun. Would like to play it coop with the boys if it ever goes back up for sale.",123,1,1,0,8,0,2024-06-24,2024-06-24,261,15,408,316
my game won't even open so f this bs,36,0,1,0,5,0,2024-06-10,2024-06-10,0,4,244,243
"Like how you get another point of view of the carnage happening in Raccoon City.
Raccoon City will always be the best part of Biohazard franchise.",147,1,1,0,5,1,2024-06-04,2024-06-04,0,16,498,362
"All these years later and the game still hasn't gotten a fix for the issue with: ""Games for Windows LIVE"". Which is a shame, since I had a fun time playing this with friends on the 360 upon release. But, it is what it is.

If they ever fix the issue, I'll change my review.",273,0,1,0,19,0,2024-05-26,2024-05-26,940,115,44,44
its a good game,15,1,1,0,3,1,2024-04-19,2024-04-19,577,126,715,697
"i got this game to work you have to download a windows live thing idk were i found a video about it on youtube a long time ago, only thing is that u can only play with friends on steam who own this game cus the windows live isn't a thing so finding live random players wont works only steam frirends can be played with, key note it is hella slow the first time you log into the windows live thing in game. Thats normal because the app is trying to connect to something that isn't their so it keeps going tell it works then once the account is on the game, it will load faster and you wont have to do that long  wait again when you  log into the game,
 (https://www.youtube.com/watch?v=VULRXa0Q280) this is the video that i used to make it work
still they should fix it,  the fact that they took the game off the store is so funny, but means that they dont care about player who like this style of this game. At less players have found a way to fix it",950,1,1,0,9,0,2024-04-02,2024-04-02,0,3,1284,1218
Either fix it or refund us.,27,0,1,0,15,1,2024-03-31,2024-03-31,622,10,965,98
total ♥♥♥♥ game has not worked ever since games for windows live shut down capcom has refuses to fix the problems and have instead forced DRM on to all there old games,167,0,1,0,10,0,2024-03-23,2024-03-23,0,584,43,43
"THEY DONE ♥♥♥♥♥♥ IT IP

No longer works.",40,0,1,0,6,0,2024-03-08,2024-03-08,0,194,202,202
"Crashed all the Time for me, idk know why ;(",44,0,1,0,9,1,2024-03-05,2024-03-05,557,263,84,84
Make this game playable online without requiring Game for Windows,65,0,1,0,36,0,2024-02-12,2024-02-12,172,12,449,449
"The atmosphere of Raccoon City was very good in this game. I think the story of the game was good, except for the ending.
The gameplay wasn't very good. But it was great to encounter all the iconic characters and enemies from re2 and re3.
We were playing as the Umbrella Security Service delta team, and at the beginning, together with Hunk, we were trying to steal the t-virus and g-virus from William Birkin and then destroy the evidence of Umbrella from every iconic place in the city.",488,1,1,0,12,1,2024-02-10,2024-02-10,0,224,561,561
