review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"After being thoroughly disappointed and disillusioned with the state of the Resident Evil 3 remake, sitting and playing the original game has only made me lament what we could have had. The original Resident Evil 3 Nemesis is a phenomenal game, from start to finish, and worthy of being one of the icons of the survival horror genre. Do yourself a service, embrace those crunchy PS1 graphics and funny voice work, and experience a true horror like no other (and don't let anyone try and say fixed cameras and tank controls are ""outdated"" or ""bad"", not only are they great fun but they enhance the game with their inclusion)

Something that RE3 excels at is mixing together a blend of both haunting, somber ambience with truly terrifying moments of action to create an unforgettable environment. The introductory cutscenes do a great job at building suspense and showing you just how screwed everything is. Police and militant forces alike are rendered useless at the sheer might and volume of infected zombies. After that, you're thrown right into the chaos, forced to battle for your life, and that is when you get a proper taste of the setting. The streets of Raccoon City are desolate, robbed of all natural life and left with nothing but infected, shambling corpses. Cars and buildings burning to rubble. You even get to visit the RPD early on, with nothing but a few zombies as remnants of what used to be there. It is so lonely, and that feeling of being alone with monsters help build into the suspense and dread that lingers throughout the game. This is all heightened with the different moment to moment occurrences that keep you on your toes. I'd like to preface part of this note by saying that I am a huge scaredy-cat, and a lot of horror games can really mess me up. But the chills I felt when the growls of a zombie echo offscreen, leaving me wondering if I was about to walk head-first into danger, was great. Or if a hallway I had traversed many times before suddenly exploding and being flooded by a fresh wave of infected. Even worse, when Nemesis came barreling around a corner to deck me in the face was equal parts scary and elating. On the topic of Nemesis...

Now THAT is how you do a stalker enemy! The remake really dumbed him down and turned him into a glorified mini-boss that you can kill with a grenade or two. He served as nothing more than an obnoxious obstacle that could be swept away with little effort. Here, he is ultra fast, hits like a freight train, and his appearances feel both unpredictable and terrifying! Add onto the fact that the tank controls take away a degree of power from you, and any encounter with Nemmy feels like a true struggle for your life. Especially with his arsenal and constantly ability to reappear and follow you anywhere. Too close? He's gonna swing and punch you right in the face. Too far, and he might whip out a ♥♥♥♥♥♥♥ ROCKET LAUNCHER. Nemesis is the embodiment of a relentless killing machine, and his very presence elevates RE3 into an amazing survival experience. I know stalker type enemies are not everyone's cup of tea, but I feel that the game would be sorely lacking without his presence. Part of the fear and charm of RE3 is the random appearances of this stapled-face ♥♥♥♥♥♥♥♥ and I love it

Player agency is another key contributor to the legendary status of RE3. The remake ended up stripping this away and making the game mind-numbingly linear (which isn't necessarily a bad thing, linear games CAN and HAVE been done right, but I think in the case of RE3R it missed the mark). But in the OG, your choices impact how the story plays out. Not just with clearly defined choices in cutscenes, but even moment to moment gameplay of choosing which location to investigate first that still impacts the story in a meaningful way. Do you decide to check out the restaurant, or the newspaper office first, and have different encounters with different choices? Do you actively engage Nemesis in a risky battle that will require a majority of your resources, or duck for safety and save them for smaller grunts or future boss fights? Having the choice to do things just feels nice. Raccoon City is a very twisty-turny city with a lot of different routes to explore and navigate, and it makes the player feel good when they get to deviate from a more obvious path in search of goodies. 

Music also plays an important role in reinforcing the feeling of RE3. I feel this is best showcased within the RPD. At first, you are met with this majestic tune in the lobby. It is relaxing and calm and lulls you into a false sense of security within the walls of the police station. Then, you duck into the halls, and the music turns creepy and low. Enough to keep you on edge but not much more than that. But then, with the introduction of Nemesis, the music picks up. It starts looming over you, playing this offputting song that lets you know you are not safe anywhere. Even the tune of the safe room is overwritten by this song that just evokes dread. It is superb, the way music is utilized.

And of course, if you couldn't get enough of that delicious RE3 goodness, you can jump into Mercenaries and have some fun there. It leans way more into the action than any scare factor, but its a great change of pace. Like every version of Mercs that came after it, you get a set time limit to kill enemies, with each enemy killed adding to your timer. Although, here it is much less arcadey compared to something like RE4, instead needing you to run from one end of the map to the other. The three different mercs all fill different strengths, and they all feel like a blast to play. Doing all this lets you earn some rewards, being infinite ammo weapons of increasing strength. It may not be my favourite iteration of the mode, but its still great fun and paved the way for future RE games to expand on it

Biggest issue I've had is the game's propensity to crash on occasion. It seems to be at random, which is worrying, or whenever I tab out, which is easy enough to avoid. I know its not a problem with my rig (I don't think any rig should have issue with running this), so the fact that this happens is a bit of a dampener on an otherwise fantastic experience. Thankfully, even if I lose progress, getting to progress through the game again doesn't feel all that bad. Other small problems exist like the cutscenes only playing audio in my right headphone, but it didn't bother me much. Or, one problem that was mildly more annoying, Steam would have a hard time figuring out if the game was open or closed, forcing me to restart it to fix the issue. But thats really it

I'm honestly upset with myself for not jumping on this sooner. If you're a Resident Evil fan and haven't touched the previous games, then do yourself a favour and try this out at least",6820,1,1,0,23,1,2026-04-19,2026-04-23,901,103,598,575
"Absolutely the worst game in the original survival horror series. they tried to turn the classic Resident Evil experience into an action game and failed miserably. the dodge mechanic is a need to know skill that is not only difficult to learn but also doesn't guarantee avoiding damage. and more than often simply puts you into a position where you'll take damage irregardless.

The worst of all is just how easy it is to skip cutscenes during the story. it is incredibly easy to be doing something and then a cutscene should spontaneously play however, there is zero delay between the transition of gameplay into cutscene... and what does this mean? it means the slightest tap of the A button will instantly cancel the cutscene. this is especially present in boss fights. 

Spamming the A button to shoot shoot shoot?! well congrats you did the last hit but you also immediately skipped the cutscene that was supposed to play after it. this alone just ruins the first time experience of trying to play this game. i know allot of fans will have nostalgia for this game but as a first time player this is the worst experience i've had, even worse than RE0.",1155,0,1,0,3,4,2026-04-19,2026-04-19,657,49,442,284
STAAARRRRSSSSSS,15,1,1,0,2,0,2026-04-19,2026-04-19,126,14,444,218
BEST GAME,9,1,1,0,2,0,2026-04-19,2026-04-19,0,9,423,423
Probably my favourite mainline Resie game in the series. the port to pc is also quite functionable. (aside from saving as carlos as it  straight up crashes your game but its okay cuz his part is short.) Its a shame the remake wasnt as good but its hard to catch lightning twice.,278,1,1,0,0,0,2026-04-19,2026-04-19,0,1,1139,956
"Live Selection:
[olist]
    [*]Stay and fight. (Get beaten to a pulp but there might be epic loot!)
    [*]Run away. (Get chased at mach 10 across the entire city.)
[/olist]",173,1,1,0,1,0,2026-04-19,2026-04-19,318,23,549,549
Great game,10,1,1,0,1,0,2026-04-19,2026-04-19,86,16,536,536
"Certified Biohazard classic 
I really liked my time with the game I enjoyed how bigger in terms of scope and setting it felt in contrast it's prequels but even though I personally really liked what I played it has more issues, it's probably the weakest one in the trillogy due to said flaws.
Level design is less tightly crafted due to it's bigger scope, game has difficulty spikes and it creates this inconsistency where the game is smooth then dials up to 100 and goes back down and with how randomly gnerated the item placement is ( if you die and restart anyways) it can create for a stressfull time. Specially after the clocktower session. 
It lacks that horror atmosphere that the prequels have and feel more action horror, which given how the later games play out, it checks out. It's not a deal breaker but for these old RE games it just does not feel right it's trying to be something different using what made the previous games what they were and it clashes in many instances. 

Other than that I had a fun time with  a game and I like that it tired something different makes it stand out on it's own two big feet but I can see it being different being a downgrade from was previously established.",1213,1,1,0,0,0,2026-04-19,2026-04-19,0,111,974,973
One of the most memorable games of my childhood and still a great game,70,1,1,0,0,0,2026-04-18,2026-04-18,974,876,537,284
The GAME itself is very good. The controls though??? Can't stand 'em. They were the cause of many deaths throughout my playthrough and puts me off playing the game more than once which is a damn shame since everything else was fantastic.,237,1,1,0,0,0,2026-04-18,2026-04-18,35,11,656,656
Crashes when alt tabbing or if your controller gets unplugged. Also whoever did the audio balancing for this port deserves to have the entire 200 round box mag of an m249 fired directly into their ears.,202,0,1,0,3,3,2026-04-18,2026-04-18,0,18,465,13
great,5,1,1,0,0,0,2026-04-18,2026-04-18,165,29,401,347
nostalgic,9,1,1,0,0,0,2026-04-18,2026-04-18,0,17,353,336
"Vastly superior to the remake, it is crazy how much they removed from this game. To find out they had a tower and park section and on top of that an even longer racoon city streets section.",189,1,1,0,18,1,2026-04-18,2026-04-18,481,18,424,424
"I consider myself an avid RE fan since I played the OGs, I find it fascinating that this crap wont launch on a high end PC, even after trying all the 50 steps of troubleshooting capcom support team recommends. Selling an all time favorite at this state should be outlawed, BE better CAPCOM!!!",292,0,1,0,2,1,2026-04-18,2026-04-18,0,1,29,18
"Very casual horror game enjoyer here who has not played the more modern Resident Evil games.

I played through the original 1 & 2 on Steam on the latest re-releases and decided to call it quits part way through this one. 

There's barely any story. You just run around randomly until stuff happens. And the progression path is convoluted as hell.

The control scheme is bad and cannot be changed in this one, unlike the previous two.


This game is just boring and often unfair as well. Enemies do a lot more spam grabbing and spam throwing in this one than in the previous two. And if you die, you have to sit through a long opening and dialogue to get back in for whatever reason.

This game is expressly designed to piss you off and makes you do things like fight a boss that is always offscreen that you can't even look at without taking tons of damage.",857,0,1,0,1,0,2026-04-18,2026-04-19,0,47,440,309
"This was actually my least played Resident Evil. I rented it and beat it the same day on easy mode with the practically infinite ammo machine gun they give you. You can literally blow through the game in one sitting that way.  I ended up returning it and dismissing it as fun but more of a side game compared to 1 and 2, story wise. You just run away from Nemesis the whole time with some random soldiers as supporting characters with a weak villain. I saw the credits and moved on. I did end up buying it just to say I owned it, but by then I was more looking forward to Code: Veronica and didn't bother trying it on hard mode. And that was a mistake.

Booting it up again for the first time since then, I started immediately on hard mode, the way it was meant to be played, and I had an entirely different, way better experience. I didn't remember much about the game except the Clock Tower, which was missing from the remake, so I got to experience the story and game almost for the first time again. And with the graphics smoothed out and cleaned up, Mercenaries and all the extra outfits already unlocked (you still need to unlock the epilogues), this is the definitive way to play this game again. The story was fantastic this time, along with the set pieces and finding out more about Umbrella and what was happening around the Resident Evil 2 story as well as what happened after the mansion (I managed to get Jill's Diary this time), got more invested in Carlos and the other soldiers including appreciating Nicholai as a villain more, and now having to actually worry about item management, health and ammo, a few times scared I might actually get killed and have to start all over again at a far away save point, made the game far more of a real Resident Evil experience and clearly what I was missing blowing through it on easy, which I recommend you don't do. But I'm glad I finally got to replay it the right way all these years later in it's best version.

And it's the final game I beat in this new remaster trilogy. $15 for all 3 was a steal.
Now can we get Code: Veronica and finally have the entire series on PC?",2131,1,1,0,3,0,2026-04-17,2026-04-21,596,120,562,562
